record_id,dataset_version,record_status,last_validated,Tourist ID,Age,Age_Group,current_site,Site Name,Sites Visited,city,country,Continent,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification,Popularity_Category,Route ID,System Response Time
REC-00033-3e801283-000072,v1.0,active,2026-01-31,33,29,26-35,Taj Mahal,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['Nature', 'Architecture']",2,True,8,4,,,,,236.3550747010527,,,1.4,3,,87,4.1,,,,,,,,,,,,,,33000,2.36
REC-00034-3e801283-000073,v1.0,active,2026-01-31,34,44,36-45,Taj Mahal,Colosseum,['Taj Mahal'],Agra,India,,,"['Art', 'Cultural']",2,True,5,1,,,,,189.0465708787816,,,4.9,5,,88,4.2,,,,,,,,,,,,,,34000,4.43
REC-00035-baaadf4e-000074,v1.0,active,2026-01-31,35,35,26-35,Colosseum,Colosseum,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",Rome,Italy,,europe,"['History', 'Nature']",2,True,3,7,,,,,119.33288147374094,,Mid-range,3.2,3,,94,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,35000,4.77
REC-00035-a40279d9-000075,v1.0,active,2026-01-31,35,35,26-35,Great Wall of China,Colosseum,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",Beijing,China,,asia,"['History', 'Nature']",2,True,3,7,,,,,119.33288147374094,,Mid-range,3.2,3,,94,4.7,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,35000,4.77
REC-00035-cbbc03fb-000076,v1.0,active,2026-01-31,35,35,26-35,Machu Picchu,Colosseum,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",Cusco,Peru,,,"['History', 'Nature']",2,True,3,7,,,,,119.33288147374094,,,3.2,3,,94,4.7,,,,,,,,,,,,,,35000,4.77
REC-00036-cbbc03fb-000077,v1.0,active,2026-01-31,36,60,55+,Machu Picchu,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,['Cultural'],1,False,7,4,,,,,323.3370285683799,,,4.5,5,,96,4.5,,,,,,,,,,,,,,36000,1.73
REC-00036-6e5a907e-000078,v1.0,active,2026-01-31,36,60,55+,Eiffel Tower,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,['Cultural'],1,False,7,4,,,,,323.3370285683799,,Luxury,4.5,5,,96,4.5,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,36000,1.73
REC-00037-3e801283-000079,v1.0,active,2026-01-31,37,33,26-35,Taj Mahal,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Agra,India,,,['Nature'],1,True,6,4,,,,,152.66774155197783,,,1.7,3,,85,4.2,,,,,,,,,,,,,,37000,2.05
REC-00037-baaadf4e-000080,v1.0,active,2026-01-31,37,33,26-35,Colosseum,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Rome,Italy,,europe,['Nature'],1,True,6,4,,,,,152.66774155197783,,Mid-range,1.7,3,,85,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,37000,2.05
REC-00037-cbbc03fb-000081,v1.0,active,2026-01-31,37,33,26-35,Machu Picchu,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Cusco,Peru,,,['Nature'],1,True,6,4,,,,,152.66774155197783,,,1.7,3,,85,4.2,,,,,,,,,,,,,,37000,2.05
REC-00038-6e5a907e-000082,v1.0,active,2026-01-31,38,63,55+,Eiffel Tower,Great Wall of China,['Eiffel Tower'],Paris,France,,europe,"['Nature', 'Architecture']",2,False,4,2,,,,,195.97636344274184,,Luxury,4.5,5,,97,4.6,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,38000,3.6
REC-00039-cbbc03fb-000083,v1.0,active,2026-01-31,39,47,46-55,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,['Cultural'],1,True,3,3,,,,,192.27114287247852,,,1.8,3,,96,4.2,,,,,,,,,,,,,,39000,3.1
REC-00039-6e5a907e-000084,v1.0,active,2026-01-31,39,47,46-55,Eiffel Tower,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,['Cultural'],1,True,3,3,,,,,192.27114287247852,,Luxury,1.8,3,,96,4.2,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,39000,3.1
REC-00040-cbbc03fb-000085,v1.0,active,2026-01-31,40,23,18-25,Machu Picchu,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",Cusco,Peru,,,['Architecture'],1,False,7,8,,,,,150.0,,,2.6,3,,89,4.8,,,,,,,,,,,,,,40000,3.72
REC-00040-baaadf4e-000086,v1.0,active,2026-01-31,40,23,18-25,Colosseum,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",Rome,Italy,,europe,['Architecture'],1,False,7,8,,,,,150.0,,Mid-range,2.6,3,,89,4.8,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,40000,3.72
REC-00040-a40279d9-000087,v1.0,active,2026-01-31,40,23,18-25,Great Wall of China,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",Beijing,China,,asia,['Architecture'],1,False,7,8,,,,,150.0,,Mid-range,2.6,3,,89,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,40000,3.72
REC-00041-cbbc03fb-000088,v1.0,active,2026-01-31,41,68,55+,Machu Picchu,Eiffel Tower,['Machu Picchu'],Cusco,Peru,,,"['Architecture', 'Nature']",2,False,4,2,,,,,342.7497934989008,,,3.6,4,,98,4.8,,,,,,,,,,,,,,41000,3.28
REC-00042-3e801283-000089,v1.0,active,2026-01-31,42,39,36-45,Taj Mahal,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",Agra,India,,,"['Cultural', 'Nature', 'Art']",3,True,5,6,,,,,150.0,,,3.4,3,,96,4.3,,,,,,,,,,,,,,42000,2.8
REC-00042-6e5a907e-000090,v1.0,active,2026-01-31,42,39,36-45,Eiffel Tower,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",Paris,France,,europe,"['Cultural', 'Nature', 'Art']",3,True,5,6,,,,,150.0,,Luxury,3.4,3,,96,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,42000,2.8
REC-00042-a40279d9-000091,v1.0,active,2026-01-31,42,39,36-45,Great Wall of China,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",Beijing,China,,asia,"['Cultural', 'Nature', 'Art']",3,True,5,6,,,,,150.0,,Mid-range,3.4,3,,96,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,42000,2.8
REC-00043-a40279d9-000092,v1.0,active,2026-01-31,43,56,55+,Great Wall of China,Eiffel Tower,['Great Wall of China'],Beijing,China,,asia,"['Art', 'Architecture']",2,False,5,3,,,,,345.7314290922927,,Mid-range,2.6,3,,87,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,43000,4.56
REC-00044-a40279d9-000093,v1.0,active,2026-01-31,44,29,26-35,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Machu Picchu']",Beijing,China,,asia,"['Cultural', 'Art']",2,False,7,5,,,,,153.65539156499068,,Mid-range,3.5,4,,91,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,44000,3.65
REC-00044-cbbc03fb-000094,v1.0,active,2026-01-31,44,29,26-35,Machu Picchu,Great Wall of China,"['Great Wall of China', 'Machu Picchu']",Cusco,Peru,,,"['Cultural', 'Art']",2,False,7,5,,,,,153.65539156499068,,,3.5,4,,91,4.1,,,,,,,,,,,,,,44000,3.65
REC-00045-3e801283-000095,v1.0,active,2026-01-31,45,54,46-55,Taj Mahal,Colosseum,"['Taj Mahal', 'Eiffel Tower']",Agra,India,,,['History'],1,True,4,5,,,,,181.58134782879665,,,2.0,3,,87,4.7,,,,,,,,,,,,,,45000,3.54
REC-00045-6e5a907e-000096,v1.0,active,2026-01-31,45,54,46-55,Eiffel Tower,Colosseum,"['Taj Mahal', 'Eiffel Tower']",Paris,France,,europe,['History'],1,True,4,5,,,,,181.58134782879665,,Luxury,2.0,3,,87,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,45000,3.54
REC-00046-3e801283-000097,v1.0,active,2026-01-31,46,67,55+,Taj Mahal,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",Agra,India,,,['Nature'],1,False,7,6,,,,,150.0,,,3.6,4,,93,4.3,,,,,,,,,,,,,,46000,1.79
REC-00046-a40279d9-000098,v1.0,active,2026-01-31,46,67,55+,Great Wall of China,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",Beijing,China,,asia,['Nature'],1,False,7,6,,,,,150.0,,Mid-range,3.6,4,,93,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,46000,1.79
REC-00046-6e5a907e-000099,v1.0,active,2026-01-31,46,67,55+,Eiffel Tower,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",Paris,France,,europe,['Nature'],1,False,7,6,,,,,150.0,,Luxury,3.6,4,,93,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,46000,1.79
REC-00047-baaadf4e-000100,v1.0,active,2026-01-31,47,31,26-35,Colosseum,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Rome,Italy,,europe,['Architecture'],1,True,5,6,,,,,150.0,,Mid-range,4.7,5,,97,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,47000,2.39
REC-00047-6e5a907e-000101,v1.0,active,2026-01-31,47,31,26-35,Eiffel Tower,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Paris,France,,europe,['Architecture'],1,True,5,6,,,,,150.0,,Luxury,4.7,5,,97,4.2,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,47000,2.39
REC-00047-3e801283-000102,v1.0,active,2026-01-31,47,31,26-35,Taj Mahal,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,['Architecture'],1,True,5,6,,,,,150.0,,,4.7,5,,97,4.2,,,,,,,,,,,,,,47000,2.39
REC-00048-6e5a907e-000103,v1.0,active,2026-01-31,48,55,46-55,Eiffel Tower,Machu Picchu,"['Eiffel Tower', 'Great Wall of China']",Paris,France,,europe,"['Art', 'Cultural', 'Architecture']",3,False,8,3,,,,,150.0,,Luxury,3.0,3,,97,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,48000,2.58
REC-00048-a40279d9-000104,v1.0,active,2026-01-31,48,55,46-55,Great Wall of China,Machu Picchu,"['Eiffel Tower', 'Great Wall of China']",Beijing,China,,asia,"['Art', 'Cultural', 'Architecture']",3,False,8,3,,,,,150.0,,Mid-range,3.0,3,,97,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,48000,2.58
REC-00049-baaadf4e-000105,v1.0,active,2026-01-31,49,49,46-55,Colosseum,Eiffel Tower,['Colosseum'],Rome,Italy,,europe,"['History', 'Art', 'Nature']",3,False,6,2,,,,,293.7320211699376,,Mid-range,1.8,3,,100,4.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,49000,3.09
REC-00050-3e801283-000106,v1.0,active,2026-01-31,50,43,36-45,Taj Mahal,Eiffel Tower,['Taj Mahal'],Agra,India,,,"['Art', 'Cultural']",2,True,6,1,,,,,272.85835888427243,,,2.4,3,,99,4.4,,,,,,,,,,,,,,50000,2.57
REC-00051-cbbc03fb-000107,v1.0,active,2026-01-31,51,41,36-45,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,"['History', 'Art', 'Cultural']",3,True,7,5,,,,,158.31781840477038,,,4.2,4,,92,4.4,,,,,,,,,,,,,,51000,1.72
REC-00051-6e5a907e-000108,v1.0,active,2026-01-31,51,41,36-45,Eiffel Tower,Great Wall of China,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['History', 'Art', 'Cultural']",3,True,7,5,,,,,158.31781840477038,,Luxury,4.2,4,,92,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,51000,1.72
REC-00052-6e5a907e-000109,v1.0,active,2026-01-31,52,30,26-35,Eiffel Tower,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",Paris,France,,europe,"['Nature', 'History', 'Architecture']",3,False,4,2,,,,,392.9399333676439,,Luxury,3.1,3,,93,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,52000,1.92
REC-00052-cbbc03fb-000110,v1.0,active,2026-01-31,52,30,26-35,Machu Picchu,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",Cusco,Peru,,,"['Nature', 'History', 'Architecture']",3,False,4,2,,,,,392.9399333676439,,,3.1,3,,93,4.3,,,,,,,,,,,,,,52000,1.92
REC-00053-3e801283-000111,v1.0,active,2026-01-31,53,48,46-55,Taj Mahal,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Agra,India,,,"['Architecture', 'Art', 'History']",3,False,4,3,,,,,171.85682688088053,,,3.0,3,,89,4.2,,,,,,,,,,,,,,53000,2.05
REC-00053-baaadf4e-000112,v1.0,active,2026-01-31,53,48,46-55,Colosseum,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Rome,Italy,,europe,"['Architecture', 'Art', 'History']",3,False,4,3,,,,,171.85682688088053,,Mid-range,3.0,3,,89,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,53000,2.05
REC-00053-cbbc03fb-000113,v1.0,active,2026-01-31,53,48,46-55,Machu Picchu,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",Cusco,Peru,,,"['Architecture', 'Art', 'History']",3,False,4,3,,,,,171.85682688088053,,,3.0,3,,89,4.2,,,,,,,,,,,,,,53000,2.05
REC-00054-a40279d9-000114,v1.0,active,2026-01-31,54,41,36-45,Great Wall of China,Machu Picchu,"['Great Wall of China', 'Eiffel Tower']",Beijing,China,,asia,"['Nature', 'Art']",2,True,8,4,,,,,150.0,,Mid-range,2.6,3,,87,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,54000,4.42
REC-00054-6e5a907e-000115,v1.0,active,2026-01-31,54,41,36-45,Eiffel Tower,Machu Picchu,"['Great Wall of China', 'Eiffel Tower']",Paris,France,,europe,"['Nature', 'Art']",2,True,8,4,,,,,150.0,,Luxury,2.6,3,,87,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,54000,4.42
REC-00055-a40279d9-000116,v1.0,active,2026-01-31,55,22,18-25,Great Wall of China,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",Beijing,China,,asia,['Nature'],1,True,8,5,,,,,150.0,,Mid-range,4.3,4,,94,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,55000,3.93
REC-00055-3e801283-000117,v1.0,active,2026-01-31,55,22,18-25,Taj Mahal,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",Agra,India,,,['Nature'],1,True,8,5,,,,,150.0,,,4.3,4,,94,4.8,,,,,,,,,,,,,,55000,3.93
REC-00056-6e5a907e-000118,v1.0,active,2026-01-31,56,18,18-25,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",Paris,France,,europe,['Architecture'],1,False,5,4,,,,,150.0,,Luxury,4.6,5,,95,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,56000,3.88
REC-00056-a40279d9-000119,v1.0,active,2026-01-31,56,18,18-25,Great Wall of China,Taj Mahal,"['Eiffel Tower', 'Great Wall of China']",Beijing,China,,asia,['Architecture'],1,False,5,4,,,,,150.0,,Mid-range,4.6,5,,95,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,56000,3.88
REC-00057-baaadf4e-000120,v1.0,active,2026-01-31,57,35,26-35,Colosseum,Taj Mahal,['Colosseum'],Rome,Italy,,europe,"['Art', 'Architecture', 'Nature']",3,False,6,3,,,,,150.0,,Mid-range,2.2,3,,91,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,57000,2.94
REC-00058-a40279d9-000121,v1.0,active,2026-01-31,58,69,55+,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,"['Cultural', 'Art']",2,False,6,2,,,,,150.0,,Mid-range,1.7,3,,93,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,58000,4.08
REC-00059-baaadf4e-000122,v1.0,active,2026-01-31,59,70,55+,Colosseum,Machu Picchu,['Colosseum'],Rome,Italy,,europe,['History'],1,True,6,1,,,,,150.0,,Mid-range,2.9,3,,94,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,59000,3.05
REC-00060-a40279d9-000123,v1.0,active,2026-01-31,60,25,18-25,Great Wall of China,Machu Picchu,['Great Wall of China'],Beijing,China,,asia,['History'],1,False,8,3,,,,,150.0,,Mid-range,3.9,4,,91,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,60000,4.01
REC-00061-3e801283-000124,v1.0,active,2026-01-31,61,35,26-35,Taj Mahal,Eiffel Tower,['Taj Mahal'],Agra,India,,,"['History', 'Cultural']",2,True,7,1,,,,,201.0370589713926,,,4.3,4,,86,4.1,,,,,,,,,,,,,,61000,4.12
REC-00062-6e5a907e-000125,v1.0,active,2026-01-31,62,28,26-35,Eiffel Tower,Taj Mahal,"['Eiffel Tower', 'Colosseum']",Paris,France,,europe,"['Cultural', 'History', 'Art']",3,False,7,4,,,,,150.0,,Luxury,1.5,3,,96,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,62000,4.86
REC-00062-baaadf4e-000126,v1.0,active,2026-01-31,62,28,26-35,Colosseum,Taj Mahal,"['Eiffel Tower', 'Colosseum']",Rome,Italy,,europe,"['Cultural', 'History', 'Art']",3,False,7,4,,,,,150.0,,Mid-range,1.5,3,,96,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,62000,4.86
REC-00063-a40279d9-000127,v1.0,active,2026-01-31,63,35,26-35,Great Wall of China,Machu Picchu,['Great Wall of China'],Beijing,China,,asia,"['Cultural', 'Architecture', 'History']",3,False,3,2,,,,,150.0,,Mid-range,3.0,3,,91,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,63000,4.1
REC-00064-baaadf4e-000128,v1.0,active,2026-01-31,64,29,26-35,Colosseum,Colosseum,"['Colosseum', 'Great Wall of China']",Rome,Italy,,europe,"['Architecture', 'Nature', 'History']",3,False,7,4,,,,,131.46896308798563,,Mid-range,3.8,4,,95,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,64000,4.23
REC-00064-a40279d9-000129,v1.0,active,2026-01-31,64,29,26-35,Great Wall of China,Colosseum,"['Colosseum', 'Great Wall of China']",Beijing,China,,asia,"['Architecture', 'Nature', 'History']",3,False,7,4,,,,,131.46896308798563,,Mid-range,3.8,4,,95,4.2,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,64000,4.23
REC-00065-cbbc03fb-000130,v1.0,active,2026-01-31,65,54,46-55,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",Cusco,Peru,,,"['Art', 'Architecture']",2,False,7,4,,,,,169.26260120381204,,,4.3,4,,91,4.3,,,,,,,,,,,,,,65000,4.25
REC-00065-a40279d9-000131,v1.0,active,2026-01-31,65,54,46-55,Great Wall of China,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",Beijing,China,,asia,"['Art', 'Architecture']",2,False,7,4,,,,,169.26260120381204,,Mid-range,4.3,4,,91,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,65000,4.25
REC-00066-6e5a907e-000132,v1.0,active,2026-01-31,66,55,46-55,Eiffel Tower,Great Wall of China,['Eiffel Tower'],Paris,France,,europe,"['History', 'Nature', 'Architecture']",3,False,8,2,,,,,109.8205210001886,,Luxury,2.8,3,,98,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,66000,2.65
REC-00067-6e5a907e-000133,v1.0,active,2026-01-31,67,47,46-55,Eiffel Tower,Great Wall of China,['Eiffel Tower'],Paris,France,,europe,"['Architecture', 'Nature', 'History']",3,False,8,2,,,,,103.32807913578333,,Luxury,1.7,3,,88,4.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,67000,2.83
REC-00068-baaadf4e-000134,v1.0,active,2026-01-31,68,37,36-45,Colosseum,Eiffel Tower,"['Colosseum', 'Taj Mahal']",Rome,Italy,,europe,"['Nature', 'Cultural']",2,True,5,3,,,,,361.2615648906086,,Mid-range,4.4,4,,92,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,68000,3.6
REC-00068-3e801283-000135,v1.0,active,2026-01-31,68,37,36-45,Taj Mahal,Eiffel Tower,"['Colosseum', 'Taj Mahal']",Agra,India,,,"['Nature', 'Cultural']",2,True,5,3,,,,,361.2615648906086,,,4.4,4,,92,4.1,,,,,,,,,,,,,,68000,3.6
REC-00069-a40279d9-000136,v1.0,active,2026-01-31,69,32,26-35,Great Wall of China,Taj Mahal,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Beijing,China,,asia,"['Cultural', 'Art']",2,False,7,7,,,,,150.0,,Mid-range,2.2,3,,95,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,69000,3.71
REC-00069-baaadf4e-000137,v1.0,active,2026-01-31,69,32,26-35,Colosseum,Taj Mahal,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Rome,Italy,,europe,"['Cultural', 'Art']",2,False,7,7,,,,,150.0,,Mid-range,2.2,3,,95,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,69000,3.71
REC-00069-6e5a907e-000138,v1.0,active,2026-01-31,69,32,26-35,Eiffel Tower,Taj Mahal,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",Paris,France,,europe,"['Cultural', 'Art']",2,False,7,7,,,,,150.0,,Luxury,2.2,3,,95,4.1,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,69000,3.71
REC-00070-3e801283-000139,v1.0,active,2026-01-31,70,33,26-35,Taj Mahal,Taj Mahal,['Taj Mahal'],Agra,India,,,"['Nature', 'Cultural']",2,False,8,1,,,,,150.0,,,1.9,3,,98,4.8,,,,,,,,,,,,,,70000,3.95
REC-00071-baaadf4e-000140,v1.0,active,2026-01-31,71,35,26-35,Colosseum,Great Wall of China,['Colosseum'],Rome,Italy,,europe,['Architecture'],1,False,7,3,,,,,103.83306996529738,,Mid-range,2.0,3,,96,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,71000,1.92
REC-00072-a40279d9-000141,v1.0,active,2026-01-31,72,28,26-35,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Colosseum']",Beijing,China,,asia,"['Architecture', 'Art', 'Nature']",3,True,3,6,,,,,178.13715080657283,,Mid-range,1.4,3,,88,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,72000,2.13
REC-00072-baaadf4e-000142,v1.0,active,2026-01-31,72,28,26-35,Colosseum,Great Wall of China,"['Great Wall of China', 'Colosseum']",Rome,Italy,,europe,"['Architecture', 'Art', 'Nature']",3,True,3,6,,,,,178.13715080657283,,Mid-range,1.4,3,,88,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,72000,2.13
REC-00073-a40279d9-000143,v1.0,active,2026-01-31,73,19,18-25,Great Wall of China,Colosseum,['Great Wall of China'],Beijing,China,,asia,['History'],1,True,4,2,,,,,152.65255432527357,,Mid-range,2.1,3,,88,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,73000,3.5
REC-00074-baaadf4e-000144,v1.0,active,2026-01-31,74,26,26-35,Colosseum,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Rome,Italy,,europe,"['Architecture', 'Art']",2,True,4,5,,,,,299.13025705794405,,Mid-range,5.0,5,,90,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,74000,3.16
REC-00074-3e801283-000145,v1.0,active,2026-01-31,74,26,26-35,Taj Mahal,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Agra,India,,,"['Architecture', 'Art']",2,True,4,5,,,,,299.13025705794405,,,5.0,5,,90,4.9,,,,,,,,,,,,,,74000,3.16
REC-00074-a40279d9-000146,v1.0,active,2026-01-31,74,26,26-35,Great Wall of China,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Beijing,China,,asia,"['Architecture', 'Art']",2,True,4,5,,,,,299.13025705794405,,Mid-range,5.0,5,,90,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,74000,3.16
