Tourist ID,Age,Age_Group,Site Name,Sites Visited,city,country,Continent,state,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification
20,63,55+,Puerto Madero,Puerto Madero,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Nature', 'Architecture']",2,False,8,2,,Cultural,Winter,True,98.72106654805468,,Budget,2.7,3,3.744064590793519,92,4.8,4.6,3.2,3.0,3.983819516886983,2.522304499408764,4.678207686776014,2.3065194787830525,4.584608141142708,1.8211400399928508,4.6,17.5,Temperate
21,45,36-45,Wat Pho,Wat Pho,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,['Architecture'],1,True,6,2,,Cultural,Autumn,True,54.58758219119481,,Budget,2.8,3,4.671675046170067,94,4.7,4.5,3.8,3.0,4.320465972241077,2.756033921781667,4.636978256779187,3.4711853052844965,3.844393815058506,2.977783728068726,4.5,28.5,Warm
21,45,36-45,Chatuchak Market,Chatuchak Market,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,['Architecture'],1,True,6,2,,Cultural,Summer,True,96.89427932534127,,Budget,2.8,3,4.663671320335974,94,4.7,4.5,3.8,3.0,4.608348437279336,3.3481911392462957,4.333039842520889,3.728465581974949,4.566247790759754,1.9528128717149484,4.5,28.5,Warm
22,62,55+,Sydney Opera House,Sydney Opera House,Sydney,Australia,Oceania,New South Wales,Southeast Australia,"['Nature', 'History', 'Cultural']",3,True,7,5,,Cultural,Summer,False,231.06815695490283,,Luxury,3.3,3,4.988608774751543,96,4.0,4.4,4.0,4.5,4.858842862875874,2.51118310143715,4.712327503279683,2.954124440516633,4.0150145712232135,3.857415161088152,4.4,17.5,Temperate
22,62,55+,Queen Victoria Market,Queen Victoria Market,Melbourne,Australia,Oceania,Victoria,Southeast Australia,"['Nature', 'History', 'Cultural']",3,True,7,5,,Cultural,Summer,False,255.7208091685691,,Luxury,3.3,3,3.877182059282368,96,4.0,4.5,3.5,4.0,4.480556182044123,3.18996613873097,3.778587503435437,3.5321982086697994,4.835356737414918,3.3252875008559037,4.5,15.5,Temperate
23,65,55+,Ancient Agora,Ancient Agora,Athens,Greece,Europe,Attica,Southern Europe,"['Nature', 'Cultural']",2,True,8,3,,Cultural,Summer,True,93.72600981413883,,Budget,4.2,4,4.157725213726313,88,5.0,5.0,2.8,3.2,4.884007263794919,4.305198782563615,3.7942846540253834,4.57156536507536,4.006134160973039,2.287808410767501,5.0,18.5,Warm
23,65,55+,Acropolis,Acropolis,Athens,Greece,Europe,Attica,Southern Europe,"['Nature', 'Cultural']",2,True,8,3,,Cultural,Summer,False,129.31727241825917,,Budget,4.2,4,3.687022428394888,88,5.0,5.0,2.8,3.2,3.6320581287671496,3.1882280784966137,3.6254351342890025,4.0239910000987615,3.861282901615117,2.656887304521323,5.0,18.5,Warm
23,65,55+,Chinatown,Chinatown,San Francisco,United States,North America,California,West Coast USA,"['Nature', 'Cultural']",2,True,8,3,,Cultural,Winter,False,292.714178255324,,Luxury,4.2,4,4.590006448688993,88,5.0,4.5,3.8,4.0,1.1994618321042512,2.7107338396228178,4.114499954733957,3.6785226698979914,3.836488550172146,2.867895338912948,4.5,14.0,Temperate
23,65,55+,Alcatraz Island,Alcatraz Island,San Francisco,United States,North America,California,West Coast USA,"['Nature', 'Cultural']",2,True,8,3,,Cultural,Winter,False,303.81032353322416,,Luxury,4.2,4,4.848892653565309,88,5.0,4.5,3.8,4.0,1.6995896107679287,3.1745800307746155,4.374979515335214,4.229488195637122,4.788556464079061,3.0422714006841503,4.5,14.0,Temperate
24,53,46-55,Colosseum,Colosseum,Rome,Italy,Europe,Lazio,Southern Europe,['Cultural'],1,True,6,6,,Cultural,Autumn,True,164.02815552384678,,Mid-range,3.0,3,4.121320993602922,97,4.4,5.0,2.0,3.0,2.8536929193333336,2.766754529085071,4.96188021372224,4.724909167404928,4.045938555171535,3.4482726658887914,5.0,15.5,Temperate
24,53,46-55,Pantheon,Pantheon,Rome,Italy,Europe,Lazio,Southern Europe,['Cultural'],1,True,6,6,,Cultural,Summer,False,178.28823605208504,,Mid-range,3.0,3,3.909777954420025,97,4.4,5.0,2.0,3.0,2.792329340848939,3.0046561157502243,4.151538855794719,3.39764407976075,3.784362759206812,2.8140998883591,5.0,15.5,Temperate
24,53,46-55,Myeongdong,Myeongdong,Seoul,South Korea,Asia,Seoul,East Asia,['Cultural'],1,True,6,6,,Cultural,Summer,False,178.65463677885927,,Mid-range,3.0,3,4.96146778444305,97,4.4,4.5,3.2,3.5,3.621298747709618,2.96531492526844,4.197458340582625,4.383365791969516,3.6541380108921313,1.3543866236570667,4.5,12.5,Temperate
24,53,46-55,Bukchon Hanok Village,Bukchon Hanok Village,Seoul,South Korea,Asia,Seoul,East Asia,['Cultural'],1,True,6,6,,Cultural,Summer,False,183.4788228333668,,Mid-range,3.0,3,4.822176023080594,97,4.4,4.5,3.2,3.5,1.5838509240489085,2.6491743743096547,3.094640701520065,2.725305241009154,4.754040839358288,3.631571630058234,4.5,12.5,Temperate
24,53,46-55,Auckland War Memorial Museum,Auckland War Memorial Museum,Auckland,New Zealand,Oceania,Auckland,North Island,['Cultural'],1,True,6,6,,Cultural,Winter,False,229.6781630337596,,Mid-range,3.0,3,4.726891257527209,97,4.4,4.0,4.5,4.8,2.820393994085135,2.621513927253709,4.507770540930856,4.352199138371276,3.8977712208595134,3.8696797296765,4.0,15.0,Temperate
24,53,46-55,Hobbiton,Hobbiton,Auckland,New Zealand,Oceania,Auckland,North Island,['Cultural'],1,True,6,6,,Cultural,Summer,True,188.3868127401226,,Mid-range,3.0,3,4.458106344724252,97,4.4,4.0,4.5,4.8,2.216387309846888,4.767776424085155,3.0069263022481643,2.590484642513119,4.305280322834552,1.5999164977255234,4.0,15.0,Temperate
25,26,26-35,Bukchon Hanok Village,Bukchon Hanok Village,Seoul,South Korea,Asia,Seoul,East Asia,['Cultural'],1,True,8,3,,Cultural,Summer,False,162.28786961375357,,Mid-range,2.4,3,4.525410752455938,90,4.7,4.5,3.2,3.5,2.6122986661411267,4.17290251362726,3.7745854138358936,4.436135498095563,3.0679860615151915,2.0116391540684315,4.5,12.5,Temperate
26,63,55+,Boulder's Beach,Boulder's Beach,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Nature', 'Art']",2,False,3,6,,Cultural,Spring,False,131.73751719757138,,Mid-range,1.0,3,3.874151539962572,93,4.3,4.3,4.5,4.8,3.757466589982656,2.8911875530671898,3.141203998878213,2.332819556063139,3.5341571984663656,3.4016017172177877,4.3,16.5,Temperate
26,63,55+,Gold Museum,Gold Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Nature', 'Art']",2,False,3,6,,Cultural,Summer,True,113.13937091380195,,Budget,1.0,3,4.411663504952291,93,4.3,4.3,3.8,3.5,1.0403310395410377,2.483501072046694,3.7356648594811976,4.6280443912982285,3.4449986196789,2.299853446528698,4.3,14.0,Temperate
26,63,55+,Puerto Madero,Puerto Madero,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Nature', 'Art']",2,False,3,6,,Cultural,Winter,True,104.62074663897026,,Budget,1.0,3,4.474613191143259,93,4.3,4.6,3.2,3.0,3.308718971028469,3.220548493546843,3.606249325922164,4.05623875392783,3.637831456371194,1.1387014182918578,4.6,17.5,Temperate
26,63,55+,Teatro Colón,Teatro Colón,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Nature', 'Art']",2,False,3,6,,Cultural,Spring,False,98.76753621427868,,Budget,1.0,3,3.604425562278653,93,4.3,4.6,3.2,3.0,1.0389071740453368,4.278781817437974,4.29577903930535,3.2434387055903136,3.922669615610116,2.90675812755066,4.6,17.5,Temperate
27,24,18-25,Agra Fort,Agra Fort,Agra,India,Asia,Uttar Pradesh,South Asia,"['Nature', 'Art', 'Cultural']",3,True,3,4,,Cultural,Spring,True,76.62281612269481,,Budget,2.0,3,4.41612775802181,87,4.5,5.0,2.5,2.5,3.1110882443726653,3.2131832157893703,4.477392799152937,2.1037123799278006,4.541685585570258,2.826320944994984,5.0,25.0,Warm
27,24,18-25,Tomb of Itimad-ud-Daulah,Tomb of Itimad-ud-Daulah,Agra,India,Asia,Uttar Pradesh,South Asia,"['Nature', 'Art', 'Cultural']",3,True,3,4,,Cultural,Spring,False,51.352147608855326,,Budget,2.0,3,4.867997556878187,87,4.5,5.0,2.5,2.5,2.127447360573176,4.808982033091026,3.45609945458868,4.652883997004915,3.6553542098653136,1.9221885236364025,5.0,25.0,Warm
27,24,18-25,Wat Arun,Wat Arun,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['Nature', 'Art', 'Cultural']",3,True,3,4,,Cultural,Summer,False,90.49774387297,,Budget,2.0,3,4.067119054992693,87,4.5,4.5,3.8,3.0,2.341961006492636,4.337443038170956,4.901244535859942,2.8820083013211524,3.8623339881935257,1.29278198438152,4.5,28.5,Warm
27,24,18-25,Grand Palace,Grand Palace,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['Nature', 'Art', 'Cultural']",3,True,3,4,,Cultural,Autumn,True,83.1222546719803,,Budget,2.0,3,4.065119765004984,87,4.5,4.5,3.8,3.0,1.4258010237661305,4.0621910356711775,4.880144570977417,4.799312578561546,4.372686483806358,2.440286774269243,4.5,28.5,Warm
28,20,18-25,Qorikancha,Qorikancha,Cusco,Peru,South America,Cusco,Andean Region,['History'],1,False,5,4,,Cultural,Spring,False,98.23686079431371,,Budget,2.2,3,4.754295145428298,95,4.5,5.0,4.8,4.5,2.137542555705801,3.231835522019914,3.570216570995904,4.64618066368959,3.503370050850556,2.447920468782252,5.0,11.5,Temperate
28,20,18-25,Sacsayhuamán,Sacsayhuamán,Cusco,Peru,South America,Cusco,Andean Region,['History'],1,False,5,4,,Cultural,Autumn,True,113.04640938159912,,Budget,2.2,3,3.76353388653562,95,4.5,5.0,4.8,4.5,4.31007867476086,2.2695837721989487,4.002857335315536,4.339344878460702,4.577002456104243,2.229725313208323,5.0,11.5,Temperate
28,20,18-25,CN Tower,CN Tower,Toronto,Canada,North America,Ontario,Eastern Canada,['History'],1,False,5,4,,Cultural,Spring,True,202.8978824919752,,Mid-range,2.2,3,4.970037172251303,95,4.5,4.4,3.0,3.8,3.509343580722595,2.730048619189172,4.015798489881271,3.934863550168461,3.7809951386342906,3.130304263881792,4.4,8.5,Cold
28,20,18-25,Versailles Palace,Versailles Palace,Paris,France,Europe,Île-de-France,Western Europe,['History'],1,False,5,4,,Cultural,Winter,False,226.6584087090075,,Luxury,2.2,3,4.637441704797578,95,4.5,5.0,2.5,3.0,4.9997492314233645,4.626965539827161,4.186081999597974,3.882260999552893,3.256043691884405,2.806586249716866,5.0,12.5,Temperate
29,36,36-45,Burj Al Arab,Burj Al Arab,Dubai,United Arab Emirates,Asia,Dubai,Middle East,['Nature'],1,True,7,8,,Cultural,Autumn,True,317.91650776467634,,Luxury,4.1,4,4.234812938924841,91,4.6,3.8,4.5,2.5,4.256062462882895,4.731021551609356,3.8065684396141335,3.699201603204592,3.170309258951534,2.665436180976404,3.8,27.0,Warm
29,36,36-45,Dubai Marina,Dubai Marina,Dubai,United Arab Emirates,Asia,Dubai,Middle East,['Nature'],1,True,7,8,,Cultural,Winter,True,301.9546085043877,,Luxury,4.1,4,4.19688891984064,91,4.6,3.8,4.5,2.5,1.871459629772436,4.445431216414133,3.052746301800464,3.816943985250053,4.563009419730282,2.366292982316069,3.8,27.0,Warm
29,36,36-45,Khao San Road,Khao San Road,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,['Nature'],1,True,7,8,,Cultural,Spring,True,64.8166894213486,,Budget,4.1,4,4.989085756926276,91,4.6,4.5,3.8,3.0,3.343364359191981,3.1501816328154417,3.8370167843647462,4.071115589259435,3.6251818354773935,1.9197661840368792,4.5,28.5,Warm
29,36,36-45,Wat Pho,Wat Pho,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,['Nature'],1,True,7,8,,Cultural,Spring,False,73.95637667940659,,Budget,4.1,4,3.687920506819051,91,4.6,4.5,3.8,3.0,3.7799627509657063,2.7354958469252653,3.427352751017124,2.6408064317129307,4.278741355105055,2.478498155056051,4.5,28.5,Warm
30,49,46-55,Anne Frank House,Anne Frank House,Amsterdam,Netherlands,Europe,North Holland,Western Europe,"['Nature', 'History', 'Architecture']",3,True,6,2,,Cultural,Summer,False,187.0899583934473,,Mid-range,4.4,4,4.496871925053657,95,4.9,4.7,2.8,3.2,4.53898473328916,2.416061616846421,4.6443749190165855,3.873292446919856,3.6521298512223535,3.917912987753772,4.7,10.5,Temperate
30,49,46-55,Rijksmuseum,Rijksmuseum,Amsterdam,Netherlands,Europe,North Holland,Western Europe,"['Nature', 'History', 'Architecture']",3,True,6,2,,Cultural,Winter,False,179.49034193067115,,Mid-range,4.4,4,4.428303792039361,95,4.9,4.7,2.8,3.2,1.0825069288839524,3.036426777787816,3.882283504245232,4.917411787986583,3.944202974381402,1.3026720143736643,4.7,10.5,Temperate
30,49,46-55,Tokyo Skytree,Tokyo Skytree,Tokyo,Japan,Asia,Tokyo,East Asia,"['Nature', 'History', 'Architecture']",3,True,6,2,,Cultural,Winter,False,275.8564180810832,,Luxury,4.4,4,3.970233005565161,95,4.9,4.8,3.0,3.5,2.0220609315641527,2.121741768401738,4.086592537185621,4.340677258855699,4.334254702905461,1.810218097419276,4.8,15.5,Temperate
31,61,55+,Cape Point,Cape Point,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Art', 'Nature']",2,False,7,4,,Cultural,Winter,False,139.63054776658493,,Mid-range,4.8,5,3.966207995050018,95,4.7,4.3,4.5,4.8,4.245151868578089,3.456894128357538,4.499853325092523,2.8773791442314645,3.960673494330525,1.4020539711935207,4.3,16.5,Temperate
31,61,55+,Notre-Dame Cathedral,Notre-Dame Cathedral,Paris,France,Europe,Île-de-France,Western Europe,"['Art', 'Nature']",2,False,7,4,,Cultural,Summer,True,239.0164463971536,,Luxury,4.8,5,4.628928496198214,95,4.7,5.0,2.5,3.0,3.702511555808481,3.327052924334696,3.2454337409716327,2.6931919422828026,3.081744732663918,3.7032908394911614,5.0,12.5,Temperate
31,61,55+,Arc de Triomphe,Arc de Triomphe,Paris,France,Europe,Île-de-France,Western Europe,"['Art', 'Nature']",2,False,7,4,,Cultural,Autumn,False,270.1040004901976,,Luxury,4.8,5,3.5390091478823527,95,4.7,5.0,2.5,3.0,1.0908306488229829,4.835293104412267,4.4502965545188005,2.6737899573148813,4.584158854890342,1.297604600156156,5.0,12.5,Temperate
31,61,55+,Christ the Redeemer,Christ the Redeemer,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Art', 'Nature']",2,False,7,4,,Cultural,Autumn,False,129.04646580553174,,Mid-range,4.8,5,3.57363156654698,95,4.7,4.5,4.0,4.5,4.385553792096652,2.834821236284347,3.355826112152795,2.765105249667676,4.924267902995754,1.202980277197029,4.5,23.5,Warm
32,54,46-55,Prague Castle,Prague Castle,Prague,Czech Republic,Europe,Prague,Central Europe,['Art'],1,False,6,2,,Cultural,Summer,True,140.88728438426838,,Budget,1.9,3,4.668653731959068,94,4.3,4.6,2.5,3.0,1.5833919716605376,3.713348529314748,4.682300433059227,4.288171123242607,4.2728411021106725,2.3722654836017374,4.6,9.5,Temperate
32,54,46-55,Frida Kahlo Museum,Frida Kahlo Museum,Mexico City,Mexico,North America,Mexico City,Central America,['Art'],1,False,6,2,,Cultural,Summer,False,77.57728715381705,,Budget,1.9,3,3.7478655367382174,94,4.3,4.6,3.5,3.0,1.822582039763712,4.577464699472362,4.750643678195116,2.4073319268753366,4.610286020270678,1.3810483671259317,4.6,16.0,Temperate
32,54,46-55,Teotihuacan Pyramids,Teotihuacan Pyramids,Mexico City,Mexico,North America,Mexico City,Central America,['Art'],1,False,6,2,,Cultural,Spring,False,65.81056214689889,,Budget,1.9,3,4.978616849515356,94,4.3,4.6,3.5,3.0,1.482392632289537,2.929031061531746,4.242427796609894,2.7433172942030546,3.0397461463198807,3.024514783049398,4.6,16.0,Temperate
33,29,26-35,N Seoul Tower,N Seoul Tower,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'Architecture']",2,True,8,4,,Cultural,Autumn,True,184.0621364260312,,Mid-range,1.4,3,4.116754815460434,87,4.1,4.5,3.2,3.5,4.389852873964889,2.9997718042578883,3.7126244407836175,3.2995048056113623,3.14419931079494,2.9240600804268317,4.5,12.5,Temperate
33,29,26-35,Bukchon Hanok Village,Bukchon Hanok Village,Seoul,South Korea,Asia,Seoul,East Asia,"['Nature', 'Architecture']",2,True,8,4,,Cultural,Spring,False,144.52779233748004,,Mid-range,1.4,3,4.430279938918424,87,4.1,4.5,3.2,3.5,4.551451582478366,4.072983226643063,3.2916820085293823,3.2279615937182204,3.6766436152269177,3.59560655517559,4.5,12.5,Temperate
34,44,36-45,Recoleta Cemetery,Recoleta Cemetery,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Art', 'Cultural']",2,True,5,1,,Cultural,Winter,True,124.70347430104432,,Budget,4.9,5,3.889372964710273,88,4.2,4.6,3.2,3.0,4.699183100948243,2.565751472548798,4.7595937818908745,2.7577962951468438,3.412848023711096,2.612425498105637,4.6,17.5,Temperate
34,44,36-45,La Boca,La Boca,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['Art', 'Cultural']",2,True,5,1,,Cultural,Summer,True,124.56264525496978,,Budget,4.9,5,3.8269707905346255,88,4.2,4.6,3.2,3.0,4.18012958767097,4.600452759946437,3.498631133712666,3.1256287285133637,3.741979665070016,2.4615005918863,4.6,17.5,Temperate
35,35,26-35,Taj Mahal,Taj Mahal,Agra,India,Asia,Uttar Pradesh,South Asia,"['History', 'Nature']",2,True,3,7,,Cultural,Summer,False,99.28744121857176,,Budget,3.2,3,3.685366782076137,94,4.7,5.0,2.5,2.5,1.0350273880292638,3.294160147631325,4.530854102973505,3.718308058778524,4.190181604751663,1.3162665502148505,5.0,25.0,Warm
36,60,55+,Charles Bridge,Charles Bridge,Prague,Czech Republic,Europe,Prague,Central Europe,['Cultural'],1,False,7,4,,Cultural,Summer,False,100.56951819067052,,Budget,4.5,5,4.18660280932048,96,4.5,4.6,2.5,3.0,4.886520684884346,3.4264729122514628,4.661835816881193,3.842127445226757,3.958605628556567,3.8168145502835458,4.6,9.5,Temperate
36,60,55+,Astronomical Clock,Astronomical Clock,Prague,Czech Republic,Europe,Prague,Central Europe,['Cultural'],1,False,7,4,,Cultural,Winter,False,123.89507421769297,,Budget,4.5,5,4.65568824159462,96,4.5,4.6,2.5,3.0,1.4370910903066147,3.175675097402445,4.854828681003498,4.264853201020122,4.598838687828456,3.731768032830381,4.6,9.5,Temperate
37,33,26-35,Cape Point,Cape Point,Cape Town,South Africa,Africa,Western Cape,Southern Africa,['Nature'],1,True,6,4,,Cultural,Summer,False,107.9178072445216,,Mid-range,1.7,3,3.857262010428641,85,4.2,4.3,4.5,4.8,2.2669863048350583,4.020755055506162,4.612255230254374,3.988371984617951,3.8595137524638976,3.682400079149419,4.3,16.5,Temperate
37,33,26-35,Table Mountain,Table Mountain,Cape Town,South Africa,Africa,Western Cape,Southern Africa,['Nature'],1,True,6,4,,Cultural,Winter,True,112.14219276187808,,Mid-range,1.7,3,4.169400100087912,85,4.2,4.3,4.5,4.8,3.775248932900875,2.2665800764262203,3.74950189455384,3.026361739076526,4.150201919240009,3.3312903168909607,4.3,16.5,Temperate
37,33,26-35,Santa Monica Pier,Santa Monica Pier,Los Angeles,United States,North America,California,West Coast USA,['Nature'],1,True,6,4,,Cultural,Spring,False,280.0143982902481,,Luxury,1.7,3,4.06221785948515,85,4.2,4.3,3.5,3.8,3.087559954040871,3.6255010977789177,4.449079923083261,2.513259146412547,4.030281641223771,1.4280764423411825,4.3,18.0,Warm
37,33,26-35,Darling Harbour,Darling Harbour,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Nature'],1,True,6,4,,Cultural,Spring,True,267.75540363582024,,Luxury,1.7,3,4.563262553941402,85,4.2,4.4,4.0,4.5,3.328433631269225,4.163785871395072,3.7146453977502993,4.143750968797513,4.85986216014281,1.641038646777214,4.4,17.5,Temperate
37,33,26-35,Royal Botanic Garden,Royal Botanic Garden,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Nature'],1,True,6,4,,Cultural,Spring,False,244.34475908151333,,Luxury,1.7,3,4.778928029695825,85,4.2,4.4,4.0,4.5,1.331669923670285,4.010470903401007,3.814902928992848,4.41721158208756,3.2394186035099897,2.637696959834257,4.4,17.5,Temperate
38,63,55+,Zócalo,Zócalo,Mexico City,Mexico,North America,Mexico City,Central America,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Winter,False,104.20748461048532,,Budget,4.5,5,3.6272355005684314,97,4.6,4.6,3.5,3.0,3.0369484115661405,3.6745896514150727,4.831695257827415,3.5626488336635718,3.8028354710816794,3.8186641042987706,4.6,16.0,Temperate
38,63,55+,Teotihuacan Pyramids,Teotihuacan Pyramids,Mexico City,Mexico,North America,Mexico City,Central America,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Summer,True,89.85252598451383,,Budget,4.5,5,4.868291287405025,97,4.6,4.6,3.5,3.0,4.5036209316288,2.312990402528764,3.1333227534539314,3.590342897951189,4.079968738969727,3.094605624540355,4.6,16.0,Temperate
38,63,55+,Granville Island,Granville Island,Vancouver,Canada,North America,British Columbia,Western Canada,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Summer,True,208.1018879245676,,Mid-range,4.5,5,4.737643495356043,97,4.6,4.2,4.0,4.5,2.7568312977841263,2.5877998132261766,4.760326543863108,4.054191121009136,3.6325629497998273,2.9558222858044045,4.2,10.5,Temperate
38,63,55+,Grouse Mountain,Grouse Mountain,Vancouver,Canada,North America,British Columbia,Western Canada,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Autumn,False,225.64491662074988,,Mid-range,4.5,5,3.8337296209144913,97,4.6,4.2,4.0,4.5,2.543075135213024,4.236909454673032,3.120731723439119,2.345812879369916,4.517886617824561,1.2891516943239936,4.2,10.5,Temperate
